niveau,circ,rôle,nomComplet,prénom,nom,genre,parti,courriel,photo,source
ON,Thunder BaySuperior North,MPP,Michael Gravelle,Michael,Gravelle,,Ontario Liberal Party,mgravelle.mpp.co@liberal.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/michael_gravelle.jpg,https://www.ola.org/en/members/all/michael-gravelle
ON,TimiskamingCochrane,MPP,John Vanthof,John,Vanthof,,New Democratic Party of Ontario,jvanthof-qp@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/john_vanthof.jpg,https://www.ola.org/en/members/all/john-vanthof
ON,Timmins,MPP,Gilles Bisson,Gilles,Bisson,,New Democratic Party of Ontario,gbisson@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/gilles_bisson_0.jpg,https://www.ola.org/en/members/all/gilles-bisson
ON,Toronto Centre,MPP,Suze Morrison,Suze,Morrison,,New Democratic Party of Ontario,SMorrison-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/suze_morrison_0.jpg,https://www.ola.org/en/members/all/suze-morrison
ON,TorontoDanforth,MPP,Peter Tabuns,Peter,Tabuns,,New Democratic Party of Ontario,tabunsp-qp@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/peter_tabuns.jpg,https://www.ola.org/en/members/all/peter-tabuns
ON,TorontoSt. Paul's,MPP,Jill Andrew,Jill,Andrew,,New Democratic Party of Ontario,JAndrew-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/jill-andrew.jpg,https://www.ola.org/en/members/all/jill-andrew
ON,UniversityRosedale,MPP,Jessica Bell,Jessica,Bell,,New Democratic Party of Ontario,JBell-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/jessica_bell.jpg,https://www.ola.org/en/members/all/jessica-bell
ON,VaughanWoodbridge,MPP,Michael A. Tibollo,Michael A.,Tibollo,,Progressive Conservative Party of Ontario,michael.tibolloCO@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/michael_tibollo.jpg,https://www.ola.org/en/members/all/michael-a-tibollo
ON,Waterloo,MPP,Catherine Fife,Catherine,Fife,,New Democratic Party of Ontario,cfife-qp@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/catherine_fife_0.jpg,https://www.ola.org/en/members/all/catherine-fife
ON,WellingtonHalton Hills,MPP,Ted Arnott,Ted,Arnott,,Progressive Conservative Party of Ontario,ted.arnott@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/ted_arnott_0.jpg,https://www.ola.org/en/members/all/ted-arnott
ON,Whitby,MPP,Lorne Coe,Lorne,Coe,,Progressive Conservative Party of Ontario,lorne.coe@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/lorne_coe_0.jpg,https://www.ola.org/en/members/all/lorne-coe
ON,Willowdale,MPP,Stan Cho,Stan,Cho,,Progressive Conservative Party of Ontario,stan.cho@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/stan_cho.jpg,https://www.ola.org/en/members/all/stan-cho
ON,Windsor West,MPP,Lisa Gretzky,Lisa,Gretzky,,New Democratic Party of Ontario,LGretzky-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/lisa_gretzky_0.jpg,https://www.ola.org/en/members/all/lisa-gretzky
ON,WindsorTecumseh,MPP,Percy Hatfield,Percy,Hatfield,,New Democratic Party of Ontario,PHatfield-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/percy_hatfield_2018.jpg,https://www.ola.org/en/members/all/percy-hatfield
ON,York Centre,MPP,Roman Baber,Roman,Baber,,Progressive Conservative Party of Ontario,roman.baber@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/roman_baber.jpg,https://www.ola.org/en/members/all/roman-baber
ON,York SouthWeston,MPP,Faisal Hassan,Faisal,Hassan,,New Democratic Party of Ontario,FHassan-QP@ndp.on.ca,https://www.ola.org/sites/default/files/member/profile-photo/faisal_hassan.jpg,https://www.ola.org/en/members/all/faisal-hassan
ON,YorkSimcoe,MPP,Caroline Mulroney,Caroline,Mulroney,,Progressive Conservative Party of Ontario,caroline.mulroney@pc.ola.org,https://www.ola.org/sites/default/files/member/profile-photo/caroline_mulroney.jpg,https://www.ola.org/en/members/all/caroline-mulroney
PE,Alberton-Roseville,MLA,Pat Murphy,Pat,Murphy,,,pwmurphy@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/patrick_murphy_scaled.jpg?1279,http://www.assembly.pe.ca/index.php3?number=1028697
PE,Belfast-Murray River,MLA,Darlene Compton,Darlene,Compton,,,dcompton@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/darlenecompton_scaled.jpg?3547,http://www.assembly.pe.ca/index.php3?number=1028675
PE,Borden-Kinkora,MLA,Jamie Fox,Jamie,Fox,,,jdfox@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/jamie_fox_scaled.jpg?2576,http://www.assembly.pe.ca/index.php3?number=1028690
PE,Charlottetown-Brighton,MLA,Jordan Brown,Jordan,Brown,,,jbrown@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/jordan_brown_scaled.jpg?8730,http://www.assembly.pe.ca/index.php3?number=1028684
PE,Charlottetown-Lewis Point,MLA,Kathleen Casey,Kathleen,Casey,,,kmcasey@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/kathleen_casey_scaled.jpg?5601,http://www.assembly.pe.ca/index.php3?number=1028685
PE,Charlottetown-Parkdale,MLA,Hannah Bell,Hannah,Bell,,,hebell@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/picture1.png?2015,http://www.assembly.pe.ca/index.php3?number=1055793
PE,Charlottetown-Sherwood,MLA,Robert Mitchell,Robert,Mitchell,,,rjmitchell@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/robert_mitchell_scaled.jpg?9549,http://www.assembly.pe.ca/index.php3?number=1028681
PE,Charlottetown-Victoria Park,MLA,Richard Brown,Richard,Brown,,,rebrown@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/richard_brown_scaled.jpg?1430,http://www.assembly.pe.ca/index.php3?number=1028683
PE,Cornwall-Meadowbank,MLA,Heath MacDonald,Heath,MacDonald,,,hmacdonald@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/heath_macdonald_scaled.jpg?1288,http://www.assembly.pe.ca/index.php3?number=1028687
PE,Evangeline-Miscouche,MLA,Sonny Gallant,Sonny,Gallant,,,sjgallant@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/sonny_gallant_scaled.jpg?2924,http://www.assembly.pe.ca/index.php3?number=1028695
PE,Georgetown-St. Peters,MLA,Steven Myers,Steven,Myers,,,samyers@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/steven_myers_scaled.jpg?2118,http://www.assembly.pe.ca/index.php3?number=1028674
PE,Kellys Cross-Cumberland,MLA,Peter Bevan-Baker,Peter,Bevan-Baker,,,psbevanbaker@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/peter_bevan_baker_scaled.jpg?6394,http://www.assembly.pe.ca/index.php3?number=1028688
PE,Kensington-Malpeque,MLA,Matthew MacKay,Matthew,MacKay,,,mmackay@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/matthew_mackay_scaled.jpg?809,http://www.assembly.pe.ca/index.php3?number=1028691
PE,Montague-Kilmuir,MLA,Allen F. Roach,Allen F.,Roach,,,afroach@assembly.pe.ca,http://www.gov.pe.ca/photos/sites/infopei/nick/allen_roach_medium.jpg?7983,http://www.assembly.pe.ca/index.php3?number=1028672
PE,Morell-Mermaid,MLA,Sidney MacEwen,Sidney,MacEwen,,,smacewen@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/sidney_macewen_scaled.jpg?5968,http://www.assembly.pe.ca/index.php3?number=1028678
PE,O'Leary-Inverness,MLA,Robert L. Henderson,Robert L.,Henderson,,,rlhenderson@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/robert_henderson_scaled.jpg?340,http://www.assembly.pe.ca/index.php3?number=1028696
PE,Rustico-Emerald,MLA,Bradley G. Trivers,Bradley G.,Trivers,,,bgtrivers@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/bradtrivers_scaled.jpg?7276,http://www.assembly.pe.ca/index.php3?number=1028689
PE,Souris-Elmira,MLA,Colin LaVie,Colin,LaVie,,,crlavie@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/colinlavie_scaled.jpg?7737,http://www.assembly.pe.ca/index.php3?number=1028673
PE,Stratford-Kinlock,MLA,James Aylward,James,Aylward,,,jsjaylward@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/opposition/jamesaylward_scaled.jpg?9715,http://www.assembly.pe.ca/index.php3?number=1028677
PE,Summerside-St. Eleanors,MLA,Tina Mundy,Tina,Mundy,,,tmmundy@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/tina_mundy_scaled.jpg?7394,http://www.assembly.pe.ca/index.php3?number=1028693
PE,Summerside-Wilmot,MLA,Chris Palmer,Chris,Palmer,,,clpalmer@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/chris_palmer.jpg?4049,http://www.assembly.pe.ca/index.php3?number=1055220
PE,Tignish-Palmer Road,MLA,Hal Perry,Hal,Perry,,,jhperry@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/hal_perry_scaled.jpg?6233,http://www.assembly.pe.ca/index.php3?number=1028698
PE,Tracadie-Hillsborough Park,MLA,Francis (Buck) Watts,Francis (Buck),Watts,,,,,http://www.assembly.pe.ca/speaker
PE,Tyne Valley-Linkletter,MLA,Paula Biggar,Paula,Biggar,,,pjbiggar@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/paula_biggar_scaled.jpg?2023,http://www.assembly.pe.ca/index.php3?number=1028694
PE,Vernon River-Stratford,MLA,Alan McIsaac,Alan,McIsaac,,,jamcisaac@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/alan_mcisaac_scaled.jpg?5267,http://www.assembly.pe.ca/index.php3?number=1028676
PE,West Royalty-Springvale,MLA,Bush Dumville,Bush,Dumville,,,sfdumville@assembly.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/bush_dumville_scaled.jpg?9472,http://www.assembly.pe.ca/index.php3?number=1028686
PE,York-Oyster Bed,MLA,H. Wade MacLauchlan,H. Wade,MacLauchlan,,,premier@gov.pe.ca,http://www.assembly.pe.ca/photos/sites/leg_new/mla_photos/65th_ga/premier_maclauchlan_scaled.jpg?7958,http://www.assembly.pe.ca/index.php3?number=1052801
SK,Arm River,MLA,Greg Brkich,Greg,Brkich,,Saskatchewan Party,gregpbrkich@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/342fdfe3-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Greg-Brkich/
SK,Athabasca,MLA,Buckley Belanger,Buckley,Belanger,,New Democratic Party,athabasca@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/ad13dafe-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Buckley-Belanger/
SK,Batoche,MLA,Delbert Kirsch,Delbert,Kirsch,,Saskatchewan Party,batochemla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/38c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Delbert-Kirsch/
SK,Biggar-Sask Valley,MLA,Randy Weekes,Randy,Weekes,,Saskatchewan Party,randyweekes.mla@accesscomm.ca,http://www.legassembly.sk.ca/_entity/annotation/332fdfe3-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Randy-Weekes/
SK,Cannington,MLA,Dan D'Autremont,Dan,D'Autremont,,Saskatchewan Party,cannington.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/35c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Dan-DAutremont/
SK,Canora-Pelly,MLA,Terry Dennis,Terry,Dennis,,Saskatchewan Party,Canora.PellyMLA@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/fe02730b-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Terry-Dennis/
SK,Carrot River Valley,MLA,Fred Bradshaw,Fred,Bradshaw,,Saskatchewan Party,fbradshaw.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/2ec2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Fred-Bradshaw/
SK,Cumberland,MLA,Doyle Vermette,Doyle,Vermette,,New Democratic Party,cumberland@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/171efcf0-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Doyle-Vermette/
SK,Cut Knife-Turtleford,MLA,Larry Doke,Larry,Doke,,Saskatchewan Party,larrydoke@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/ec76d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Larry-Doke/
SK,Cypress Hills,MLA,Doug Steele,Doug,Steele,,Saskatchewan Party,steelemla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/eb76d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Douglas-Steele/
SK,Estevan,MLA,Lori Carr,Lori,Carr,,Saskatchewan Party,loricarrmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/f176d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Lori-Carr/
SK,Humboldt-Watrous,MLA,Donna Harpauer,Donna,Harpauer,,Saskatchewan Party,humboldtwatrousmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/30c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Donna-Harpauer/
SK,Indian Head-Milestone,MLA,Don McMorris,Don,McMorris,,Saskatchewan Party,mcmorris.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/ecf435ea-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Don-McMorris/
SK,Kelvington-Wadena,MLA,Hugh Nerlien,Hugh,Nerlien,,Saskatchewan Party,nerlien.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/31c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Hugh-Nerlien/
SK,Kindersley,MLA,Ken Francis,Ken,Francis,,Saskatchewan Party,kfrancismla@gmail.com,http://www.legassembly.sk.ca/_entity/annotation/33c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Ken-Francis/
SK,Last Mountain-Touchwood,MLA,Glen Hart,Glen,Hart,,Saskatchewan Party,ghart.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/f276d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Glen-Hart/
SK,Lloydminster,MLA,Colleen Young,Colleen,Young,,Saskatchewan Party,colleen.young@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/312fdfe3-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Colleen-Young/
SK,Lumsden-Morse,MLA,Lyle Stewart,Lyle,Stewart,,Saskatchewan Party,lumsdenmorse.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/181efcf0-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Lyle-Stewart/
SK,Martensville-Warman,MLA,Nancy Heppner,Nancy,Heppner,,Saskatchewan Party,mail@nancyheppner.com,http://www.legassembly.sk.ca/_entity/annotation/161efcf0-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Nancy-Heppner/
SK,Meadow Lake,MLA,Jeremy Harrison,Jeremy,Harrison,,Saskatchewan Party,jharrisonmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/a913dafe-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Jeremy-Harrison/
SK,Melfort,MLA,Todd Goudy,Todd,Goudy,,Saskatchewan Party,goudymla@gmail.com,http://www.legassembly.sk.ca/_entity/annotation/2d2fdfe3-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Todd-Goudy/
SK,Melville-Saltcoats,MLA,Warren Kaeding,Warren,Kaeding,,Saskatchewan Party,warrenkaedingmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/f1f435ea-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Warren-Kaeding/
SK,Moose Jaw North,MLA,Warren Michelson,Warren,Michelson,,Saskatchewan Party,moosejawnorthmla@shaw.ca,http://www.legassembly.sk.ca/_entity/annotation/ac13dafe-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Warren-Michelson/
SK,Moose Jaw Wakamow,MLA,Greg Lawrence,Greg,Lawrence,,Saskatchewan Party,greglawrencemla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/fb02730b-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Greg-Lawrence/
SK,Moosomin,MLA,Steven Bonk,Steven,Bonk,,Saskatchewan Party,stevenbonkmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/eaf435ea-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Steven-Bonk/
SK,Prince Albert Carlton,MLA,Joe Hargrave,Joe,Hargrave,,Saskatchewan Party,pacarltonmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/ed76d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Joe-Hargrave/
SK,Prince Albert Northcote,MLA,Nicole Rancourt,Nicole,Rancourt,,New Democratic Party,princealbertnorthcote@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/32c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Nicole-Rancourt/
SK,Regina Coronation Park,MLA,Mark Docherty,Mark,Docherty,,Saskatchewan Party,speaker@legassembly.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/2c2fdfe3-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Mark-Docherty/
SK,Regina Douglas Park,MLA,Nicole Sarauer,Nicole,Sarauer,,New Democratic Party,reginadouglaspark@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/37c2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Nicole-Sarauer/
SK,Regina Elphinstone-Centre,MLA,Warren McCall,Warren,McCall,,New Democratic Party,reginaelphinstonecentre@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/b013dafe-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Warren-McCall/
SK,Regina Gardiner Park,MLA,Gene Makowsky,Gene,Makowsky,,Saskatchewan Party,gmakowsky.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/fa02730b-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Gene-Makowsky/
SK,Regina Lakeview,MLA,Carla Beck,Carla,Beck,,New Democratic Party,reginalakeview@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/ae13dafe-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Carla-Beck/
SK,Regina Northeast,MLA,Yens Pedersen,Yens,Pedersen,,New Democratic Party,ypedersen@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/ef76d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Yens-Pedersen/
SK,Regina Pasqua,MLA,Muhammad Fiaz,Muhammad,Fiaz,,Saskatchewan Party,mfiaz.mla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/f2f435ea-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Muhammad-Fiaz/
SK,Regina Rochdale,MLA,Laura Ross,Laura,Ross,,Saskatchewan Party,laurarossmla@sasktel.net,http://www.legassembly.sk.ca/_entity/annotation/f076d6f8-5fd0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Laura-Ross/
SK,Regina Rosemont,MLA,Trent Wotherspoon,Trent,Wotherspoon,,New Democratic Party,reginarosemont@ndpcaucus.sk.ca,http://www.legassembly.sk.ca/_entity/annotation/2fc2f004-60d0-e911-a864-000d3a31284c,http://www.legassembly.sk.ca/mlas/Trent-Wotherspoon/
